fips,number_of_deaths,total_population,area_per_square_mile,population_density_per_square_mile,minority_percentage,limited_english,multi_unit_housing,mobile_homes,overcrowding_rank,no_vehicle_household,institutionalized_ranker,housing_and_transportation,social_vulnerability,"Less than a high school diploma, 2015-19","High school diploma only, 2015-19","Some college or associate's degree, 2015-19","Bachelor's degree or higher, 2015-19"
29019,1502.0,172773.0,685.5552988,252.0190571,0.575,0.617,0.8819,0.1815,0.2471,0.5193,0.8306,0.5664,0.2346,5834.0,22843.0,29039.0,49297.0
29021,1357.0,89415.0,408.0256781,219.1406198,0.5033,0.6985,0.8338,0.192,0.4737,0.8472,0.7924,0.8217,0.7084,7063.0,22800.0,17781.0,12745.0
29023,857.0,42887.0,694.668935,61.7373224,0.3849,0.1124,0.439,0.61,0.4117,0.8195,0.5785,0.6778,0.8071,4973.0,10933.0,9467.0,3904.0
29025,150.0,9057.0,426.3919549,21.2410199,0.1557,0.3524,0.0783,0.6622,0.7526,0.2206,0.5556,0.3591,0.3426,631.0,2702.0,1725.0,1121.0
29027,614.0,44693.0,834.5774321,53.55165174,0.3524,0.2897,0.3394,0.6753,0.3289,0.3986,0.914,0.5645,0.3699,4231.0,11070.0,8292.0,7081.0
29029,751.0,44152.0,655.9983934,67.30504288,0.1754,0.4304,0.9656,0.3862,0.4696,0.1754,0.1961,0.3263,0.3926,3287.0,13042.0,10817.0,7250.0
29031,1018.0,78089.0,578.5345677,134.9772414,0.4457,0.3005,0.7826,0.326,0.4323,0.5645,0.787,0.6979,0.3477,4527.0,15731.0,14292.0,15892.0
29033,147.0,9009.0,694.6213495,12.96965607,0.149,0.1764,0.192,0.4368,0.6597,0.7972,0.2652,0.405,0.5336,872.0,2725.0,1530.0,1029.0
29035,145.0,6249.0,507.3581794,12.3167424,0.1802,0.0,0.0882,0.8497,0.8395,0.8946,0.0821,0.6192,0.7494,643.0,1825.0,1106.0,654.0
29037,1274.0,101324.0,696.5827692,145.4586655,0.3986,0.4158,0.4648,0.2114,0.476,0.1404,0.1706,0.078,0.1223,5342.0,23875.0,22701.0,18573.0
29039,256.0,13932.0,474.4827544,29.36250026,0.1436,0.0,0.1671,0.6453,0.0331,0.1907,0.2168,0.042,0.497,1199.0,4007.0,3204.0,1325.0
29041,108.0,7615.0,751.1767828,10.13742727,0.1137,0.0,0.1105,0.4734,0.2534,0.2496,0.6753,0.1633,0.2174,488.0,2603.0,1266.0,907.0
29043,884.0,82053.0,562.6446642,145.8344942,0.2206,0.3805,0.6138,0.2404,0.5068,0.0974,0.1006,0.0977,0.1595,4563.0,16866.0,19445.0,16397.0
29045,103.0,6860.0,504.6922208,13.59244252,0.0232,0.3814,0.0567,0.6979,0.3324,0.3626,0.177,0.1207,0.2391,658.0,2085.0,1437.0,612.0
29047,2490.0,233135.0,397.6391934,586.2978395,0.5349,0.6355,0.8965,0.0745,0.2576,0.1907,0.2197,0.1264,0.1445,10894.0,46381.0,51976.0,54329.0
29049,294.0,20494.0,418.9580014,48.91659768,0.2165,0.1426,0.2031,0.219,0.3661,0.1261,0.5603,0.079,0.1203,1135.0,5655.0,4278.0,3055.0
29051,883.0,76603.0,391.5125944,195.6590952,0.5486,0.2381,0.7876,0.1493,0.2448,0.6154,0.8586,0.5642,0.3149,4063.0,15630.0,15417.0,17568.0
29053,252.0,17613.0,564.7661352,31.18635998,0.4024,0.1003,0.3161,0.2869,0.2595,0.2496,0.9179,0.2576,0.2588,1380.0,4583.0,3541.0,2704.0
29055,456.0,24545.0,742.516096,33.05652245,0.0996,0.071,0.3493,0.6272,0.6762,0.2939,0.3996,0.4011,0.7154,3709.0,6556.0,4577.0,1935.0
29057,138.0,7590.0,490.0110475,15.4894467,0.2041,0.2407,0.156,0.5833,0.6342,0.2496,0.5177,0.3025,0.5444,700.0,2443.0,1623.0,693.0
29059,294.0,16508.0,540.7661256,30.52706007,0.1869,0.5062,0.0528,0.8087,0.8077,0.7389,0.283,0.5858,0.8134,1912.0,5129.0,2999.0,1484.0
29061,102.0,8257.0,563.2360779,14.65992738,0.0637,0.6307,0.2509,0.4323,0.8532,0.7049,0.6049,0.6724,0.5635,831.0,2267.0,1408.0,1021.0
29063,192.0,12706.0,421.3574578,30.15491898,0.5521,0.1484,0.6979,0.618,0.1993,0.4187,0.993,0.7176,0.4218,1188.0,4418.0,2473.0,1298.0
29065,279.0,15578.0,752.7601264,20.69450739,0.1515,0.0812,0.107,0.7791,0.6297,0.7475,0.3028,0.517,0.6912,1849.0,4556.0,2924.0,1688.0
29067,256.0,13467.0,813.6310925,16.55172734,0.0102,0.2127,0.1442,0.6663,0.7638,0.1519,0.1608,0.2066,0.4823,1719.0,4224.0,2621.0,1038.0
29069,670.0,31271.0,541.0714999,57.79457984,0.5495,0.6775,0.2693,0.5046,0.6326,0.8816,0.5642,0.6746,0.9503,4737.0,7620.0,4837.0,2757.0
29071,1464.0,102063.0,922.681441,110.6156421,0.1238,0.1414,0.5361,0.4429,0.4075,0.3814,0.1028,0.2003,0.1538,8267.0,23359.0,24875.0,14943.0
29073,231.0,14875.0,519.0041752,28.66065575,0.0551,0.1847,0.0777,0.4279,0.6323,0.263,0.4556,0.1926,0.2521,1297.0,4111.0,3204.0,2053.0
29075,104.0,6745.0,491.421651,13.72548398,0.0392,0.4215,0.3231,0.3518,0.5186,0.2496,0.731,0.3184,0.3776,485.0,1906.0,1241.0,855.0
29077,3962.0,285449.0,675.3191877,422.6875309,0.4056,0.4897,0.9316,0.1229,0.2907,0.5801,0.759,0.5801,0.3687,15618.0,52991.0,62986.0,57730.0
29079,148.0,10231.0,435.2851172,23.50413464,0.155,0.5626,0.5053,0.3378,0.8857,0.8771,0.6956,0.8793,0.6724,916.0,2638.0,2051.0,1159.0
29081,124.0,8649.0,722.5037062,11.97087285,0.1057,0.6533,0.3279,0.4101,0.7826,0.234,0.7096,0.4594,0.6345,689.0,2690.0,1507.0,968.0
29083,409.0,21930.0,696.9433993,31.46596986,0.2069,0.1423,0.3703,0.5342,0.4183,0.4537,0.1767,0.2286,0.4234,1893.0,6322.0,4860.0,2469.0
29085,204.0,9267.0,398.8075523,23.23677158,0.114,0.1506,0.0245,0.9745,0.0516,0.4187,0.1671,0.1254,0.489,1156.0,3272.0,2259.0,659.0
29087,0.0,4537.0,462.6928985,9.805640014,0.0554,0.0,0.3515,0.3862,0.3031,0.8195,0.5989,0.4553,0.2139,293.0,1421.0,922.0,645.0
29089,139.0,10148.0,463.7828398,21.88093032,0.3387,0.1656,0.4279,0.6663,0.1582,0.3298,0.8892,0.4645,0.3518,793.0,2428.0,1683.0,1648.0
29091,681.0,40265.0,927.2480091,43.42419677,0.1697,0.2095,0.4756,0.681,0.5836,0.5801,0.3161,0.5546,0.7237,3543.0,10629.0,8241.0,4930.0
29093,226.0,10220.0,550.2639623,18.57290446,0.1894,0.0,0.1741,0.7246,0.6823,0.9134,0.7361,0.8567,0.8192,1361.0,3048.0,2152.0,798.0
29095,9565.0,683643.0,604.5720754,1130.788251,0.7841,0.7307,0.929,0.0293,0.3865,0.872,0.4193,0.554,0.56,44433.0,133888.0,145250.0,149739.0
29097,1866.0,117376.0,638.4791086,183.8368686,0.4897,0.7303,0.6711,0.2455,0.5559,0.5339,0.5263,0.4982,0.567,10448.0,26469.0,23297.0,18620.0
29099,3395.0,222453.0,656.6523,338.7683253,0.1643,0.2486,0.5622,0.4976,0.3779,0.263,0.1471,0.1901,0.2206,16785.0,48863.0,57330.0,31544.0
29101,531.0,54229.0,829.2828305,65.39264773,0.4514,0.248,0.6587,0.4709,0.6278,0.5193,0.9074,0.8379,0.3945,2372.0,9686.0,10367.0,9102.0
29103,0.0,3997.0,504.0085581,7.930420894,0.0573,0.0,0.1496,0.5259,0.1544,0.5339,0.5119,0.2015,0.4413,351.0,1155.0,708.0,460.0
29105,665.0,35505.0,764.7242599,46.42849961,0.212,0.0637,0.4212,0.7192,0.8373,0.5985,0.1713,0.6151,0.7294,3588.0,9882.0,7206.0,3530.0
29107,504.0,32789.0,628.4352056,52.1756256,0.2843,0.446,0.5699,0.482,0.4362,0.5985,0.5419,0.5495,0.4616,2143.0,9871.0,6077.0,4594.0
29109,618.0,38204.0,611.7366393,62.45171132,0.3633,0.7033,0.2537,0.5304,0.7794,0.6154,0.389,0.5177,0.6781,3902.0,9868.0,7635.0,4068.0
29111,160.0,10146.0,505.0417365,20.08942879,0.2662,0.4957,0.3155,0.73,0.5339,0.4537,0.8988,0.7208,0.4352,748.0,2985.0,1883.0,886.0
29113,785.0,54286.0,626.5572931,86.64171752,0.2343,0.29,0.2598,0.6979,0.5479,0.1624,0.2802,0.2267,0.3846,3930.0,15817.0,11363.0,6300.0
29115,227.0,12319.0,615.56378,20.0125485,0.1394,0.3499,0.2009,0.4279,0.2076,0.7049,0.3413,0.2044,0.4209,880.0,3787.0,2216.0,1400.0
29117,206.0,15057.0,532.3212568,28.28555089,0.2426,0.0,0.4941,0.3496,0.3047,0.5985,0.9153,0.5673,0.3976,1428.0,4260.0,3009.0,2016.0
29119,394.0,22720.0,539.4799338,42.11463407,0.5896,0.8943,0.3636,0.9004,0.9701,0.5339,0.1121,0.6909,0.8621,3377.0,6218.0,3724.0,1724.0
29121,235.0,15399.0,801.2072595,19.21974597,0.205,0.1783,0.4877,0.6046,0.4018,0.6297,0.4753,0.5339,0.6504,1237.0,4730.0,2811.0,1712.0
29123,248.0,12403.0,494.3894561,25.08750914,0.1541,0.0,0.2601,0.6004,0.2582,0.6807,0.3407,0.3021,0.4651,1337.0,3117.0,2763.0,1331.0
29125,144.0,8987.0,526.9787808,17.05381759,0.0818,0.3056,0.1223,0.6845,0.4667,0.3298,0.1426,0.1579,0.4922,861.0,2556.0,1955.0,1011.0
29127,412.0,28858.0,436.9236348,66.0481551,0.3505,0.0681,0.6374,0.2572,0.0977,0.788,0.8252,0.5371,0.5142,2306.0,7107.0,5515.0,4300.0
29129,0.0,3702.0,453.8349959,8.157149699,0.0649,0.27,0.5062,0.4734,0.8013,0.6587,0.4756,0.7106,0.4486,281.0,1145.0,539.0,457.0
29131,385.0,25011.0,592.59446,42.2059295,0.1407,0.0602,0.7676,0.6558,0.4269,0.0872,0.2929,0.3432,0.4881,2190.0,7007.0,4711.0,3350.0
29133,297.0,14112.0,411.582961,34.28713367,0.6769,0.1152,0.2111,0.3566,0.9357,0.9134,0.9557,0.8994,0.9401,2364.0,4073.0,2173.0,1124.0
29135,168.0,15840.0,415.0253182,38.16634626,0.3699,0.6858,0.4349,0.3922,0.6008,0.5801,0.9115,0.7128,0.504,1587.0,4352.0,2685.0,2222.0
29137,129.0,8642.0,647.6530601,13.34356391,0.2292,0.3072,0.3254,0.6781,0.2474,0.5985,0.4355,0.3687,0.3744,664.0,2999.0,1764.0,771.0
29139,239.0,11820.0,535.0467658,22.09152686,0.1713,0.1678,0.1815,0.5667,0.3095,0.3626,0.6858,0.2875,0.5355,1208.0,3659.0,2171.0,1143.0
29141,419.0,20182.0,597.6297919,33.77007016,0.1726,0.4448,0.4298,0.7695,0.2732,0.8322,0.4422,0.6148,0.7727,3129.0,5460.0,3821.0,1904.0
29143,405.0,18229.0,674.8402247,27.01231985,0.5683,0.1837,0.0805,0.5259,0.3493,0.9064,0.49,0.4066,0.8542,2576.0,5650.0,2417.0,1466.0
29145,927.0,58741.0,624.753291,94.022714,0.4444,0.5883,0.4215,0.6208,0.4521,0.3626,0.426,0.3664,0.4543,5061.0,13579.0,12813.0,7874.0
29147,200.0,23026.0,876.9637414,26.25650174,0.2607,0.1605,0.7077,0.2763,0.2245,0.4734,0.9691,0.5613,0.277,964.0,4697.0,3249.0,3562.0
29149,205.0,10922.0,789.7952075,13.82890134,0.1853,0.0,0.0535,0.7389,0.2977,0.5495,0.2671,0.2146,0.5215,1271.0,3229.0,1918.0,1095.0
29151,156.0,13704.0,606.5730582,22.592497,0.014,0.0669,0.248,0.3403,0.1203,0.4187,0.5193,0.1286,0.0665,938.0,4051.0,2529.0,1756.0
29153,175.0,9450.0,744.9711912,12.68505428,0.1032,0.1379,0.0261,0.8087,0.9166,0.7182,0.3209,0.6412,0.7501,1215.0,2985.0,1918.0,755.0
29155,408.0,17599.0,492.5202954,35.73253765,0.7058,0.2859,0.3945,0.4228,0.7568,0.9554,0.2171,0.6145,0.9405,2416.0,4702.0,2360.0,1384.0
29157,265.0,19152.0,474.3553423,40.37479563,0.1044,0.1643,0.4253,0.3629,0.2346,0.2496,0.4352,0.149,0.1592,1620.0,5702.0,3514.0,2328.0
29159,638.0,42193.0,682.2227895,61.84636551,0.4718,0.816,0.6412,0.2572,0.7332,0.7587,0.5228,0.709,0.795,3816.0,9804.0,9495.0,5068.0
29161,649.0,44833.0,671.7781945,66.7378018,0.3865,0.4616,0.6928,0.4578,0.5167,0.6425,0.8711,0.836,0.5661,3259.0,8451.0,7961.0,8090.0
29163,283.0,18475.0,670.4385306,27.55659044,0.4066,0.3563,0.4444,0.489,0.3168,0.5495,0.9577,0.6208,0.5848,2025.0,6098.0,2686.0,2000.0
29165,938.0,94970.0,420.1958294,226.0136664,0.5352,0.5804,0.9214,0.0258,0.2741,0.2939,0.1258,0.127,0.0885,2885.0,15093.0,20948.0,29521.0
29167,452.0,31113.0,635.5261951,48.95628259,0.2117,0.276,0.4565,0.5091,0.6886,0.234,0.8013,0.5848,0.6081,2360.0,7938.0,6006.0,4046.0
29169,561.0,53302.0,547.1008533,97.42627832,0.7007,0.4979,0.6253,0.4734,0.6648,0.4877,0.9799,0.8571,0.7109,2070.0,7962.0,10723.0,8177.0
29171,91.0,4877.0,517.3163917,9.427499453,0.0465,0.5167,0.2483,0.4323,0.4155,0.7972,0.3426,0.347,0.5463,318.0,1426.0,944.0,644.0
29173,135.0,10225.0,469.7809328,21.76546404,0.0977,0.2324,0.3266,0.6208,0.4766,0.1261,0.1133,0.1363,0.2219,749.0,3565.0,1883.0,1084.0
29175,420.0,25081.0,482.7116274,51.95855782,0.3859,0.206,0.446,0.6068,0.2025,0.5985,0.9207,0.6301,0.5855,2254.0,6230.0,6101.0,2597.0
29177,388.0,22921.0,568.8056351,40.29671752,0.2101,0.1767,0.4078,0.2404,0.3528,0.6934,0.2719,0.2337,0.3585,1885.0,7149.0,4508.0,2319.0
29179,123.0,6530.0,808.4772119,8.076912873,0.1675,0.0,0.0404,0.816,0.2547,0.5193,0.6912,0.3871,0.5785,933.0,1867.0,1190.0,633.0
29181,319.0,13936.0,629.5388245,22.13683963,0.1213,0.2327,0.2582,0.8637,0.5775,0.7049,0.0366,0.4479,0.7058,1912.0,4024.0,2619.0,968.0
29183,3828.0,379856.0,560.4243727,677.8006427,0.4136,0.4113,0.8379,0.113,0.0678,0.1175,0.4588,0.1102,0.0439,13953.0,65883.0,83888.0,104074.0
29185,167.0,9444.0,674.9805021,13.99151527,0.1748,0.2986,0.2133,0.8835,0.5686,0.6297,0.6138,0.7071,0.7386,1078.0,2866.0,2055.0,968.0
29186,247.0,17937.0,499.1528579,35.93488391,0.1423,0.0856,0.2993,0.554,0.3142,0.1907,0.3457,0.1477,0.1894,1341.0,4981.0,3843.0,2498.0
29187,1175.0,66230.0,451.9082287,146.5563046,0.2913,0.1624,0.7345,0.6905,0.5845,0.6807,0.9331,0.9583,0.7342,7192.0,17560.0,15707.0,6739.0
29189,12558.0,1000560.0,507.7712846,1970.493469,0.7278,0.6686,0.893,0.0064,0.1948,0.6934,0.483,0.3594,0.2773,44903.0,146332.0,197773.0,301303.0
29195,330.0,23214.0,755.4923456,30.72698239,0.5546,0.7778,0.6985,0.2964,0.6078,0.8555,0.8478,0.8819,0.8284,2410.0,5705.0,4042.0,2917.0
29197,62.0,4396.0,307.3049162,14.30501033,0.0175,0.2547,0.3763,0.4667,0.2174,0.4537,0.2133,0.1544,0.5209,373.0,1387.0,862.0,378.0
29199,60.0,4893.0,436.6691226,11.20528049,0.0143,0.0949,0.3295,0.4368,0.8099,0.6934,0.5068,0.6313,0.5177,619.0,1280.0,746.0,439.0
29201,705.0,38994.0,419.9885019,92.84539892,0.5081,0.3308,0.384,0.5202,0.7864,0.5033,0.3598,0.5097,0.7061,3955.0,10948.0,7115.0,4287.0
29203,152.0,8256.0,1003.820301,8.224579634,0.1945,0.0704,0.0856,0.7988,0.7867,0.1754,0.3082,0.3088,0.5648,1172.0,2630.0,1183.0,871.0
29205,92.0,6148.0,500.8631863,12.27480911,0.0713,0.306,0.1624,0.4518,0.603,0.2939,0.7791,0.3722,0.3964,384.0,1791.0,1210.0,746.0
29207,546.0,29788.0,823.2177364,36.18483748,0.0968,0.057,0.2894,0.4734,0.4266,0.6425,0.4565,0.3706,0.4992,3929.0,8530.0,5355.0,2728.0
29209,594.0,31197.0,464.035935,67.22970711,0.127,0.2652,0.752,0.6418,0.3922,0.2038,0.2811,0.3598,0.3655,3134.0,8050.0,8716.0,4535.0
29211,92.0,6416.0,647.9812676,9.901520801,0.5966,0.9214,0.2426,0.4779,0.8526,0.5985,0.4467,0.5438,0.6972,685.0,2189.0,977.0,511.0
29213,874.0,53853.0,632.4398181,85.15118507,0.3693,0.5412,0.972,0.6208,0.5887,0.4537,0.7084,0.8918,0.7743,4210.0,12763.0,13446.0,7561.0
29215,426.0,25690.0,1177.265363,21.82175813,0.3225,0.1168,0.2318,0.816,0.4706,0.5339,0.8281,0.6912,0.8188,3003.0,7089.0,5780.0,2470.0
29217,365.0,20836.0,826.3930095,25.2131852,0.198,0.1541,0.3776,0.5259,0.4912,0.8195,0.7443,0.7332,0.5836,1596.0,5543.0,3973.0,2585.0
29219,452.0,33290.0,428.6004634,77.6714046,0.2942,0.4183,0.3543,0.5435,0.8634,0.3626,0.1716,0.3747,0.4575,2671.0,8887.0,7548.0,4517.0
29221,495.0,25002.0,759.8704411,32.90297746,0.1808,0.156,0.0748,0.964,0.6227,0.6705,0.7867,0.8112,0.7606,3996.0,6474.0,5145.0,1714.0
29223,295.0,13341.0,759.1760672,17.57299865,0.1102,0.113,0.0675,0.9401,0.667,0.6425,0.2337,0.5084,0.724,2265.0,3712.0,2637.0,916.0
29225,498.0,37075.0,592.5624348,62.56724663,0.1722,0.6813,0.4499,0.5833,0.8876,0.6425,0.6011,0.8316,0.6453,3493.0,9383.0,8029.0,4223.0
29227,0.0,2061.0,266.6125291,7.730319377,0.0726,0.0,0.5848,0.4015,0.2779,0.1261,0.6441,0.2598,0.1741,150.0,643.0,387.0,295.0
29229,367.0,18378.0,681.7712467,26.95625562,0.1133,0.2222,0.2658,0.66,0.8192,0.7284,0.191,0.568,0.7972,2402.0,5581.0,3042.0,1253.0
29510,5708.0,316030.0,61.9531717,5101.110909,0.9195,0.7313,0.9698,0.0146,0.5129,0.993,0.7125,0.8462,0.8128,26828.0,52444.0,60331.0,79669.0
30001,94.0,9317.0,5542.685064,1.680954247,0.3126,0.5772,0.4737,0.6533,0.3333,0.5193,0.8239,0.6488,0.3231,311.0,1846.0,1979.0,2268.0
30003,278.0,13214.0,4997.093965,2.644336907,0.9726,0.588,0.4056,0.7899,0.9952,0.2763,0.2152,0.5778,0.8548,796.0,2677.0,2754.0,1374.0
30005,98.0,6609.0,4227.120542,1.563475641,0.8988,0.2028,0.5591,0.5091,0.9271,0.8555,0.5823,0.9169,0.9255,416.0,1131.0,1639.0,944.0
30007,0.0,5692.0,1192.332436,4.773836412,0.2225,0.0,0.2238,0.6905,0.2996,0.042,0.1025,0.0602,0.0347,293.0,1380.0,1455.0,1160.0
30009,148.0,10340.0,2047.985339,5.048864269,0.164,0.3044,0.1519,0.5259,0.34,0.0462,0.1449,0.0366,0.0334,472.0,2523.0,2659.0,2469.0
30011,0.0,1295.0,3340.476096,0.387669291,0.0516,0.0891,0.234,0.8542,0.0519,0.263,0.5326,0.2225,0.0509,72.0,316.0,382.0,195.0
30013,1125.0,82049.0,2698.187587,30.40893094,0.461,0.12,0.8765,0.4323,0.5183,0.6297,0.7049,0.8309,0.4034,4553.0,18146.0,18424.0,14232.0
30015,84.0,5837.0,3972.51586,1.469345927,0.6285,0.3661,0.4788,0.5202,0.638,0.3986,0.4712,0.4884,0.4177,289.0,1332.0,1195.0,1113.0
30017,152.0,11980.0,3783.341427,3.166513049,0.2684,0.2627,0.8122,0.4483,0.2878,0.5801,0.7437,0.6861,0.2862,660.0,2366.0,3181.0,2029.0
30019,0.0,1787.0,1426.01275,1.253144476,0.0379,0.0,0.5801,0.3719,0.015,0.0156,0.4387,0.0681,0.0048,60.0,475.0,440.0,308.0
30021,104.0,9431.0,2372.158284,3.975704347,0.263,0.049,0.6934,0.5699,0.915,0.1624,0.8093,0.8265,0.3044,440.0,2159.0,2318.0,1404.0
30023,174.0,9176.0,736.6815083,12.45585765,0.3407,0.0,0.7131,0.3295,0.2805,0.8071,0.951,0.7886,0.4677,619.0,2635.0,2253.0,1415.0
30025,0.0,2913.0,1620.549249,1.797538706,0.1821,0.0,0.1493,0.8481,0.0926,0.0704,0.4514,0.1162,0.0159,107.0,748.0,760.0,379.0
30027,173.0,11429.0,4339.327238,2.633818418,0.1843,0.0618,0.5941,0.6138,0.6905,0.2939,0.7826,0.7418,0.312,598.0,2337.0,2876.0,2380.0
30029,1138.0,94696.0,5087.231923,18.61444523,0.2423,0.1471,0.6689,0.5202,0.4963,0.1404,0.2471,0.2757,0.1127,3742.0,20833.0,24233.0,21934.0
30031,654.0,97958.0,2604.72576,37.60779791,0.2741,0.3088,0.7927,0.3442,0.3734,0.2038,0.7584,0.4648,0.0659,2214.0,12296.0,19906.0,34579.0
30033,0.0,1061.0,4676.556566,0.226876332,0.0016,0.0,0.0,0.7504,0.717,0.021,0.0258,0.0888,0.0096,20.0,323.0,285.0,105.0
30035,283.0,13695.0,2994.896139,4.57277961,0.9647,0.1006,0.5508,0.6351,0.9341,0.8376,0.8344,0.9825,0.8927,850.0,3193.0,2357.0,1742.0
30037,0.0,730.0,1174.422057,0.621582331,0.3534,0.2477,0.0,0.6272,0.0624,0.0105,0.0,0.0051,0.0796,47.0,238.0,167.0,133.0
30039,0.0,3212.0,1727.160981,1.859699261,0.1703,0.0,0.0,0.73,0.2776,0.1076,0.4772,0.1095,0.1636,192.0,772.0,780.0,710.0
30041,218.0,16529.0,2899.361947,5.700909477,0.6928,0.1089,0.7217,0.5699,0.3575,0.6297,0.6358,0.71,0.645,954.0,3085.0,3580.0,2594.0
30043,151.0,11601.0,1656.858201,7.001806184,0.249,0.0958,0.0267,0.5304,0.228,0.021,0.5842,0.0649,0.035,495.0,2291.0,2831.0,3022.0
30045,0.0,1981.0,1869.686071,1.05953616,0.0283,0.1063,0.1254,0.6272,0.0194,0.042,0.0216,0.0099,0.0038,83.0,478.0,528.0,394.0
30047,426.0,29311.0,1490.461681,19.66571859,0.7437,0.3276,0.263,0.5699,0.8606,0.3814,0.4842,0.5135,0.6718,1686.0,5884.0,6954.0,6098.0
30049,830.0,65989.0,3458.541025,19.08001077,0.3018,0.128,0.7046,0.5259,0.4161,0.4877,0.6342,0.6266,0.1767,2084.0,11241.0,15246.0,19138.0
30051,0.0,2292.0,1429.990807,1.602807507,0.0411,0.4597,0.8564,0.6418,0.4715,0.9822,0.8434,0.9834,0.5288,518.0,373.0,582.0,264.0
30053,354.0,19268.0,3612.704655,5.333400275,0.2413,0.3091,0.3795,0.7504,0.4725,0.263,0.2095,0.2763,0.4527,1558.0,5609.0,4913.0,2945.0
30055,0.0,1678.0,2642.197736,0.635077374,0.291,0.0,0.0,0.5164,0.035,0.0019,0.2783,0.0096,0.0057,92.0,477.0,448.0,212.0
30057,94.0,7810.0,3588.167107,2.176598739,0.1971,0.7176,0.8367,0.4015,0.1121,0.0353,0.7389,0.2948,0.1067,302.0,2024.0,2199.0,2052.0
30059,0.0,1960.0,2391.867648,0.819443334,0.093,0.1535,0.0,0.5909,0.0,0.4537,0.3066,0.0583,0.1525,64.0,538.0,343.0,391.0
30061,0.0,4223.0,1219.620353,3.462552907,0.0226,0.0554,0.0837,0.8889,0.6396,0.2206,0.4129,0.3508,0.3868,356.0,1183.0,1145.0,515.0
30063,1218.0,113101.0,2593.052288,43.61693767,0.3578,0.3521,0.8816,0.3973,0.4546,0.4187,0.6788,0.6641,0.2203,3441.0,17099.0,24463.0,33949.0
30065,0.0,4778.0,1868.954656,2.556509322,0.2633,0.0,0.2732,0.6753,0.8886,0.3626,0.1595,0.4088,0.291,300.0,1515.0,1150.0,576.0
30067,189.0,15843.0,2802.801099,5.652559507,0.2108,0.389,0.4839,0.4117,0.1168,0.5339,0.3158,0.1964,0.0592,689.0,3743.0,4144.0,3935.0
30069,0.0,445.0,1655.623842,0.26878086,0.0,0.0,0.0,0.6944,0.0,0.0029,0.0,0.0048,0.0013,4.0,138.0,94.0,114.0
30071,0.0,4150.0,5140.454492,0.807321611,0.4801,0.0,0.1812,0.6068,0.6039,0.4187,0.4728,0.3671,0.3521,263.0,1137.0,985.0,497.0
30073,88.0,6166.0,1624.566214,3.795474722,0.5597,0.1207,0.6367,0.5498,0.7918,0.4537,0.8561,0.8752,0.8185,285.0,1359.0,1445.0,973.0
30075,0.0,1648.0,3298.194874,0.499667261,0.1888,0.0,0.0,0.8567,0.0,0.1076,0.6555,0.1191,0.0337,72.0,361.0,485.0,296.0
30077,107.0,6928.0,2326.051499,2.978437925,0.3508,0.0,0.2824,0.6004,0.1054,0.0462,0.9879,0.2544,0.1726,564.0,2005.0,1650.0,1080.0
30079,0.0,1414.0,1736.60199,0.814233778,0.0914,0.0,0.0,0.61,0.0,0.0353,0.4238,0.0207,0.1506,111.0,283.0,323.0,205.0
30081,548.0,41130.0,2390.981874,17.20213794,0.2445,0.0592,0.504,0.5046,0.4578,0.1261,0.0866,0.1407,0.2728,2644.0,9606.0,10526.0,8777.0
30083,144.0,11392.0,2084.301018,5.465621281,0.3601,0.4508,0.645,0.6558,0.7217,0.1404,0.0484,0.3349,0.1379,573.0,2613.0,2839.0,1406.0
30085,250.0,11230.0,2354.423088,4.769745955,0.9465,0.0,0.5861,0.4865,0.9242,0.6705,0.5571,0.8548,0.8166,803.0,2035.0,2484.0,1121.0
30087,165.0,9348.0,5008.593571,1.866392205,0.8357,0.1331,0.3932,0.73,0.8784,0.1624,0.1219,0.3699,0.5097,576.0,1767.0,2390.0,1026.0
30089,215.0,11375.0,2760.406233,4.120770292,0.3537,0.079,0.0793,0.6663,0.5151,0.1261,0.5103,0.2127,0.4171,996.0,3741.0,2597.0,1595.0
30091,0.0,3645.0,1675.799616,2.175081057,0.3184,0.0942,0.4429,0.2572,0.0414,0.5033,0.5804,0.1815,0.0681,205.0,811.0,907.0,603.0
30093,547.0,34560.0,717.9814996,48.13494501,0.3273,0.2642,0.83,0.3403,0.2343,0.93,0.6488,0.7466,0.4791,1778.0,7601.0,7895.0,6464.0
30095,104.0,9342.0,1796.642618,5.199698541,0.227,0.3365,0.3193,0.5202,0.7517,0.0621,0.3365,0.2436,0.0614,409.0,2401.0,2259.0,1692.0
30097,0.0,3634.0,1855.464341,1.958539391,0.228,0.0,0.1729,0.4483,0.6205,0.0372,0.086,0.0621,0.0605,148.0,997.0,889.0,691.0
30099,78.0,6067.0,2271.602244,2.67080208,0.206,0.134,0.6237,0.482,0.688,0.2763,0.7431,0.6539,0.283,334.0,1326.0,1470.0,1040.0
30101,82.0,5114.0,1915.021719,2.670465796,0.412,0.2149,0.829,0.4667,0.2744,0.957,0.972,0.9347,0.4432,403.0,1435.0,1202.0,546.0
30103,0.0,846.0,977.8002397,0.865207397,0.3171,0.0,0.4791,0.8927,0.0481,0.234,0.0,0.1318,0.1184,53.0,164.0,171.0,132.0
30105,94.0,7576.0,4926.099,1.537930927,0.4785,0.2311,0.4489,0.1566,0.0532,0.1404,0.5062,0.049,0.0898,331.0,1866.0,2050.0,1165.0
